"Krótka joga dla zabieganych ★★✩✩ balans","Yoga Home","33","https://www.youtube.com/watch?v=FgO2duauy5I","FgO2duauy5I","#yogahome #jogapolska #vinyasa Joga dla zabieganych to seria praktyk, które powstały w myślą o osobach nie mających dużo czasu, jednak takich, które chciałyby zakosztować pełnej praktyki jogi.  Nasze zajęcia łączą w sobie elementy wzmacniania i rozciągania. W tym tygodniu szczególnie rozpracujemy elementy balansowe. Pobawimy się balansem na nogach, nodze, nodze i ręce, samych rękach i pośladkach. W pierwsze części pobudzimy układ krążenia, rozgrzejemy ciało, a drugiej trochę zwolnimy, by ciało mogło zaznać relaksu i rozluźnienia. Na koniec zaserwujemy dobie, krótki lecz przyjemny relaks prowadzony.  💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności:  💥 Różne poziomy trudności ⭐ łatwe / ⭐⭐ średnie  / ⭐⭐⭐ trudne 💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/   Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
"Joga dla Początkujących ★✩✩✩ Lekcja 3 z 8","Yoga Home","32","https://www.youtube.com/watch?v=3ZkITKejP4Q","3ZkITKejP4Q","#yogahome #jogapolska #vinyasa Łagodna i krótka praktyka jogi, idealna na start. Szczegółowo omówimy pozycję janu sirsasana, czyli asymetryczną pozycję zwaną czasem półmotylem. Skoncentrujemy się na oddechu, łagodnym ruchu, delikatnym relaksie.  🥳Jest to trzecia sesja jogi z serii ""W styczniu pójdę na jogę!"" czyli akcji motywacyjnej mającej na celu zachęcenie zupełnych nowicjuszy do jogi.  8 SPOTKAŃ  Jak się przygotować? Ubierz się w wygodny, niekrępujący ruchów strój, ćwiczymy boso, najlepiej bez skarpetek. W miarę możliwości zadbaj o nastrój, wycisz telefon, jeżeli lubisz włącz przyjemną spokojną muzykę, zapal świeczkę lub kadzidełko, ale niczego nie rób na siłę.  ✅Co będzie potrzebne? 1. Przygotujcie sobie coś miękkiego do praktyki, może być to mata jogi, ale równie dobrze sprawdzi się dywan lub wykładzina. 2. Jeżeli macie wrażliwe kolana przygotujcie mały ręczniczek, który można złożyć i podłożyć pod nie. 3. Przyda się poduszka pod pośladki 4. Pomocne mogą okazać się kostki do jogi, które możecie z powodzeniem zastąpić książkami.  5. Pasek do jogi/spodni czy też szalik.  Praktyka jogi pozwala nam na wyciszenie umysłu, rozluźnienie, rozruszanie i wzmocnienie ciała. Poprzez asany, czyli jogowe pozycje buduje świadomość ciała, uczy nas słuchać go i lepiej rozumieć. Zwiększa koncentrację, poprawia samopoczucie. W dłuższej perspektywie zapobiega wadom postawy, a nawet poprawia już istniejące. Jest przeciwwagą do siedzącego trybu życia.  Harmonogram spotkań 📺📆 1. Siedzące skłony https://youtu.be/F4Wfa5YdxiI 2. Malasana, czyli pozycja girlandy https://youtu.be/ciFVAXLT3Ow 3. Janu Sirsasana, pozycja pół motyla https://youtu.be/3ZkITKejP4Q 4. Siedzące skręty na przykładzie Marichyasana C, czyli pozycji mędrca. https://youtu.be/AZSIS4lx1y4 5. Trianga (triang mukha ekapadapaschimottanasana) https://youtu.be/o0e6ZoccJvI 6. Półgołąb https://youtu.be/N4SmiwNsa28 7. Baddha Konasana, czasem zwana motylem, szewcem lub krawcem https://youtu.be/1FvQX84JPEw 8. Virasana, czyli pozycja bohatera https://youtu.be/EUBlVora1vk  🆘🆘🆘Boisz się, że nadal nie wykonujesz asan prawidłowo? Prowadzimy też zajęcia online, w trakcie których widzimy ćwiczących, sprawdź najbliższy ich termin: https://yogahome.pl/produkt/kurs-jogi-dla-poczatkujacych/  💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności:  ⭐ dla początkujących  ⭐⭐ dla średniozaawansowanych  ⭐⭐⭐ dla zaawasowanych 💥 Różne poziomy trudności  💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom! To czy projekt przetrwa zależy od Waszego wsparcia. Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
"Joga dla biegaczy ★★✩✩ praktyka z paskiem","Yoga Home","69","https://www.youtube.com/watch?v=I3TCwoGsvjE","I3TCwoGsvjE","#yogahome #jogadlabiegaczy  Joga dedykowana osobom biegającym, mająca na celu równoważenie spięć w ciele generowanych bieganiem. Jednak z powodzeniem można ją wypróbować jeżeli nie biegamy.  W tym tygodniu wspomożemy naszą praktykę użyciem paska. Pozwoli nam to na bardziej świadome i wygodne wykonanie skłonów, pozwoli rozpracować klatkę piersiową i zmniejszyć jej zamknięcie.  Możecie użyć dedykowanego paska do jogi lub wykorzystać jakiś zaimprowizowany, doskonale sprawdzi się pasek do spodni, szlafroka czy też cienki, szybkoschnący ręcznik.  NASZE PLAYLISTY joga dla początkujących ➡ https://bit.ly/30zfO2z joga na zdrowe plecy ➡ https://bit.ly/2N9B7Va joga dla biegaczy ➡ https://bit.ly/3lbzpz3 joga na wyciszenie ➡ https://bit.ly/3qH4SKE joga ashtanga ➡https://bit.ly/3l9h0Tw  💥 Nadajemy codziennie na żywo 💥 Zajęcia o różnej intensywności  💥 Różne poziomy trudności: ⭐ początkujący / ⭐⭐ średnio-zaawansowany / ⭐⭐⭐ zaawansowany 💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia??? Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  ✅ GRAFIK: https://yogahome.pl/joga-online/ ✅SKLEP: https://yogahome.pl/sklep/ ✅Subskrybuj nasz kanał: https://bit.ly/3iEEez9  kliknij 🔔 ✅ INSTAGRAM: https://www.instagram.com/yogahome.pl/ ✅ FACEBOOK: https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem! ........................................................................................................... ❗❗❗ Jeżeli podobał Ci się materiał daj kciuka w górę! ..........................................................................................................."
"Joga Zdrowe Plecy ★✩✩✩ Praktyka na trawienie","Yoga Home","57","https://www.youtube.com/watch?v=eluXYffGMNc","eluXYffGMNc","#zdroweplecy #jogapolska  Sesja jogi usprawniająca trawienie, przyspieszająca pasaż jelitowy poprzez aktywizację mięśni tłoczni brzucha oraz mechaniczne wykręcanie ciała w pozycjach skrętnych.  Zdrowe Plecy to cykl praktyk łagodnych, dedykowanych budowaniu świadomości ciała. Dobre dla osób początkujących, mniej sprawnych, starszych. Są to też praktyki idealnie nadające się jako uzupełnienie do praktyki intensywnych w czasie dni regeneracji.  NASZE PLAYLISTY joga dla początkujących ➡ https://bit.ly/30zfO2z joga na zdrowe plecy ➡ https://bit.ly/2N9B7Va joga dla biegaczy ➡ https://bit.ly/3lbzpz3 joga na wyciszenie ➡ https://bit.ly/3qH4SKE joga ashtanga ➡https://bit.ly/3l9h0Tw  💥 Nadajemy codziennie na żywo 💥 Zajęcia o różnej intensywności  💥 Różne poziomy trudności: ⭐ początkujący / ⭐⭐ średnio-zaawansowany / ⭐⭐⭐ zaawansowany 💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia??? Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  ✅ GRAFIK: https://yogahome.pl/joga-online/ ✅SKLEP: https://yogahome.pl/sklep/ ✅SUBSKRYBUJ: https://bit.ly/3iEEez9  kliknij 🔔 ✅ INSTAGRAM: https://www.instagram.com/yogahome.pl/ ✅ FACEBOOK: https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem! ........................................................................................................... ❗❗❗ Jeżeli podobał Ci się materiał daj kciuka w górę! ..........................................................................................................."
"Joga ★★✩✩ z dużą piłką fitness","Yoga Home","71","https://www.youtube.com/watch?v=FRf1nJbLQmk","FRf1nJbLQmk","#yogahome #jogapolska #jogaeksperymentalna Praktyka z serii joga eksperymentalna. Będziemy praktykować Vinyasę z wykorzystaniem dużej piłki. Popracujemy głównie nad balansem i stabilizacją.  Joga eksperymentalna to cykl praktyk z użyciem różnych sprzętów, gadżetów jogowych, mniej znanych technik pracy z ciałem. W tej serii znajdziecie praktyki z yogawheel, bolsterem wykorzystanym zamiast maty, zajęcia z wykorzystaniem techniki PIR, jogę w łóżku i inne rzeczy, które jeszcze nam nie wpadły do głowy, ale wpadną kiedyś :)  Czego potrzebujecie? Konieczna będzie duża piłka, taka na której możecie spokojnie usiąść oraz mata do jogi lub dywan. Osobom o wrażliwych kolanach może się przydać dodatkowa miękka podkładka pod kolano.  NASZE PLAYLISTY joga dla początkujących ➡ https://bit.ly/30zfO2z joga na zdrowe plecy ➡ https://bit.ly/2N9B7Va joga dla biegaczy ➡ https://bit.ly/3lbzpz3 joga na wyciszenie ➡ https://bit.ly/3qH4SKE joga ashtanga ➡https://bit.ly/3l9h0Tw  💥 Nadajemy codziennie na żywo 💥 Zajęcia o różnej intensywności  💥 Różne poziomy trudności: ⭐ początkujący / ⭐⭐ średnio-zaawansowany / ⭐⭐⭐ zaawansowany 💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia??? Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  ✅ GRAFIK: https://yogahome.pl/joga-online/ ✅SKLEP: https://yogahome.pl/sklep/ ✅Subskrybuj nasz kanał: https://bit.ly/3iEEez9  kliknij 🔔 ✅ INSTAGRAM: https://www.instagram.com/yogahome.pl/ ✅ FACEBOOK: https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem! ........................................................................................................... ❗❗❗ Jeżeli podobał Ci się materiał daj kciuka w górę! ..........................................................................................................."
"Joga Vinyasa ★★★✩ trudne asany","Yoga Home","70","https://www.youtube.com/watch?v=vzfaT4QuSbY","vzfaT4QuSbY","#yogahome #jogapolska #trudneasany Praktyka ogólnorozwojowa będąca niejako przeglądem asan na dość wysokim poziomie dedykowana osobom mającym spore doświadczenie w stylu Vinyasa.  W pierwszej części praktyki rozgrzejemy nasze ciało w pozycjach mniej wyznaniowych i tym samym przygotujemy się do drugiej części, w której popłyniemy przez szereg asan wymagających dość dużych zakresów ruchowych w różnych płaszczyznach oraz stabilizacji.  Oczywiście, zawsze staramy się prowadzić zajęcia tak by każdy miał szansę sobie poradzić. Jednak w przypadku tej praktyki może się okazać, że część asan będzie nieosiągalnych i najlepszym pomysłem będzie chwila odpoczynku. Pamiętajcie, że ego i kontuzje idą w parze! A w jodze chcemy umieć poskromić ego, więc ćwiczcie bezpiecznie i z troską skierowaną w swoją stronę. NASZE PLAYLISTY joga dla początkujących ➡ https://bit.ly/30zfO2z joga na zdrowe plecy ➡ https://bit.ly/2N9B7Va joga dla biegaczy ➡ https://bit.ly/3lbzpz3 joga na wyciszenie ➡ https://bit.ly/3qH4SKE joga ashtanga ➡https://bit.ly/3l9h0Tw  💥 Nadajemy codziennie na żywo 💥 Zajęcia o różnej intensywności  💥 Różne poziomy trudności: ⭐ początkujący / ⭐⭐ średnio-zaawansowany / ⭐⭐⭐ zaawansowany 💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia??? Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  ✅ GRAFIK: https://yogahome.pl/joga-online/ ✅SKLEP: https://yogahome.pl/sklep/ ✅Subskrybuj nasz kanał: https://bit.ly/3iEEez9  kliknij 🔔 ✅ INSTAGRAM: https://www.instagram.com/yogahome.pl/ ✅ FACEBOOK: https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem! ........................................................................................................... ❗❗❗ Jeżeli podobał Ci się materiał daj kciuka w górę! ..........................................................................................................."
"Joga dla Początkujących ★✩✩✩ Lekcja 2 z 8","Yoga Home","33","https://www.youtube.com/watch?v=ciFVAXLT3Ow","ciFVAXLT3Ow","#yogahome #jogapolska #vinyasa Łagodna i krótka praktyka jogi, idealna na start. Szczegółowo omówimy pozycję malasana, czyli girlanda. Pozycję jogowego głębokiego przysiadu. Skoncentrujemy się na oddechu, łagodnym ruchu, delikatnym relaksie.  🥳Jest to druga sesja jogi z serii ""W styczniu pójdę na jogę!"" czyli akcji motywacyjnej mającej na celu zachęcenie zupełnych nowicjuszy do jogi.  8 SPOTKAŃ  Jak się przygotować? Ubierz się w wygodny, niekrępujący ruchów strój, ćwiczymy boso, najlepiej bez skarpetek. W miarę możliwości zadbaj o nastrój, wycisz telefon, jeżeli lubisz włącz przyjemną spokojną muzykę, zapal świeczkę lub kadzidełko, ale niczego nie rób na siłę.  ✅Co będzie potrzebne? 1. Przygotujcie sobie coś miękkiego do praktyki, może być to mata jogi, ale równie dobrze sprawdzi się dywan lub wykładzina. 2. Jeżeli macie wrażliwe kolana przygotujcie mały ręczniczek, który można złożyć i podłożyć pod nie. 3. Przyda się poduszka pod pośladki 4. Pomocne mogą okazać się kostki do jogi, które możecie z powodzeniem zastąpić książkami.  5. Pasek do jogi/spodni czy też szalik.  Praktyka jogi pozwala nam na wyciszenie umysłu, rozluźnienie, rozruszanie i wzmocnienie ciała. Poprzez asany, czyli jogowe pozycje buduje świadomość ciała, uczy nas słuchać go i lepiej rozumieć. Zwiększa koncentrację, poprawia samopoczucie. W dłuższej perspektywie zapobiega wadom postawy, a nawet poprawia już istniejące. Jest przeciwwagą do siedzącego trybu życia.  Harmonogram spotkań 📺📆 1. Siedzące skłony https://youtu.be/F4Wfa5YdxiI 2. Malasana, czyli pozycja girlandy https://youtu.be/ciFVAXLT3Ow 3. Janu Sirsasana, pozycja pół motyla https://youtu.be/3ZkITKejP4Q 4. Siedzące skręty na przykładzie Marichyasana C, czyli pozycji mędrca. https://youtu.be/AZSIS4lx1y4 5. Trianga (triang mukha ekapadapaschimottanasana) https://youtu.be/o0e6ZoccJvI 6. Półgołąb https://youtu.be/N4SmiwNsa28 7. Baddha Konasana, czasem zwana motylem, szewcem lub krawcem https://youtu.be/1FvQX84JPEw 8. Virasana, czyli pozycja bohatera https://youtu.be/EUBlVora1vk  🆘🆘🆘Boisz się, że nadal nie wykonujesz asan prawidłowo? Prowadzimy też zajęcia online, w trakcie których widzimy ćwiczących, sprawdź najbliższy ich termin: https://yogahome.pl/produkt/kurs-jogi-dla-poczatkujacych/  💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności:  ⭐ dla początkujących  ⭐⭐ dla średniozaawansowanych  ⭐⭐⭐ dla zaawasowanych 💥 Różne poziomy trudności  💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom! To czy projekt przetrwa zależy od Waszego wsparcia. Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
"Yin Joga ★✩✩✩ relaks do szpagatu","Yoga Home","59","https://www.youtube.com/watch?v=iMDViQtDsWU","iMDViQtDsWU","#yogahome #jogapolska #yinjoga Sesja jogi w stylu yin, spokojna, relaksacyjna, skupiona na pogłębianiu pozycji zbliżających nas do szpagatu.  Cechami charakterystycznymi stylu yin są długie zatrzymania w pozycjach, praca z ogromną uważnością, budowanie świadomości swojego ciała. Jest to też praktyka odpuszczania i akceptacji. Pozwalająca na zauważenie samego siebie, swojego oddechu. Nauka bycia w tu i teraz.   💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności: ⭐ łagodne / ⭐⭐ średnie  / ⭐⭐⭐ mocne 💥 Różne poziomy trudności  💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/   Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
"Krótka joga ★★✩✩ dla zabieganych","Yoga Home","32","https://www.youtube.com/watch?v=l3SBm-_icRA","l3SBm-_icRA","#yogahome #jogapolska #vinyasa Sesja jogi dedykowana osobom, które chcą praktykować, ale mają niewiele czasu. Praktyka skupiona głównie na pozycjach stojących, uziemiająca, łącząca w sobie elementy rozciągania i wzmacniania.  Pobudzająca i rozgrzewająca na początku oraz wyciszająca i rozluźniająca na koniec. Sesja ""jogi dla zabieganych"" może stać się bardzo dobrą praktyką na start dnia lub jako przerwa w pracy - ""joga w czasie lunchu"".  💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności: ⭐ łagodne / ⭐⭐ średnie  / ⭐⭐⭐ mocne 💥 Różne poziomy trudności  💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom!  Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/   Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
"Joga dla Początkujących ★✩✩✩ Lekcja 1 z 8","Yoga Home","35","https://www.youtube.com/watch?v=F4Wfa5YdxiI","F4Wfa5YdxiI","#yogahome #jogapolska #vinyasa Łagodna i krótka praktyka jogi, idealna na start. Szczegółowo omówimy pozycję dansasana i paschimottanasana, czyli rozpracujemy siedzące skłony. Skoncentrujemy się na oddechu, łagodnym ruchu, delikatnym relaksie.  🥳Jest to pierwsza sesja jogi z serii ""W styczniu pójdę na jogę!"" czyli akcji motywacyjnej mającej na celu zachęcenie zupełnych nowicjuszy do jogi.  8 SPOTKAŃ  Jak się przygotować? Ubierz się w wygodny, niekrępujący ruchów strój, ćwiczymy boso, najlepiej bez skarpetek. W miarę możliwości zadbaj o nastrój, wycisz telefon, jeżeli lubisz włącz przyjemną spokojną muzykę, zapal świeczkę lub kadzidełko, ale niczego nie rób na siłę.  ✅Co będzie potrzebne? 1. Przygotujcie sobie coś miękkiego do praktyki, może być to mata jogi, ale równie dobrze sprawdzi się dywan lub wykładzina. 2. Jeżeli macie wrażliwe kolana przygotujcie mały ręczniczek, który można złożyć i podłożyć pod nie. 3. Przyda się poduszka pod pośladki 4. Pomocne mogą okazać się kostki do jogi, które możecie z powodzeniem zastąpić książkami.  5. Pasek do jogi/spodni czy też szalik.  Praktyka jogi pozwala nam na wyciszenie umysłu, rozluźnienie, rozruszanie i wzmocnienie ciała. Poprzez asany, czyli jogowe pozycje buduje świadomość ciała, uczy nas słuchać go i lepiej rozumieć. Zwiększa koncentrację, poprawia samopoczucie. W dłuższej perspektywie zapobiega wadom postawy, a nawet poprawia już istniejące. Jest przeciwwagą do siedzącego trybu życia.  Harmonogram spotkań 📺📆 1. Siedzące skłony https://youtu.be/F4Wfa5YdxiI 2. Malasana, czyli pozycja girlandy https://youtu.be/ciFVAXLT3Ow 3. Janu Sirsasana, pozycja pół motyla https://youtu.be/3ZkITKejP4Q 4. Siedzące skręty na przykładzie Marichyasana C, czyli pozycji mędrca. https://youtu.be/AZSIS4lx1y4 5. Trianga (triang mukha ekapadapaschimottanasana) https://youtu.be/o0e6ZoccJvI 6. Półgołąb https://youtu.be/N4SmiwNsa28 7. Baddha Konasana, czasem zwana motylem, szewcem lub krawcem https://youtu.be/1FvQX84JPEw 8. Virasana, czyli pozycja bohatera https://youtu.be/EUBlVora1vk  🆘🆘🆘Boisz się, że nadal nie wykonujesz asan prawidłowo? Prowadzimy też zajęcia online, w trakcie których widzimy ćwiczących, sprawdź najbliższy ich termin: https://yogahome.pl/produkt/kurs-jogi-dla-poczatkujacych/  💥 Nadajemy codziennie 💥 Działamy na zasadzie dobrowolnych wpłat 💥 Mamy zajęcia o różnej intensywności:  ⭐ dla początkujących  ⭐⭐ dla średniozaawansowanych  ⭐⭐⭐ dla zaawasowanych 💥 Różne poziomy trudności  💥 Różne style jogi (yin, ashtanga, vinyasa, zdrowe plecy, medytacje, joga nidra, joga z kołem) 💥 Co nas wyróżnia???  Możesz być z nami na żywo!!! W trakcie transmisji możesz zadawać pytania w komentarzach i od razu dostać na nie odpowiedź. Możesz również porozmawiać z nami po zajęciach!   ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️ Nasze livy prowadzimy nieodpłatnie, bo działamy dzięki Waszym dobrowolnym wpłatom! To czy projekt przetrwa zależy od Waszego wsparcia. Jeżeli doceniasz naszą pracę wesprzyj:  💰WSPARCIE: https://yogahome.pl/wsparcie/  Wszystkim serdecznie dzięki za wsparcie!  ❤️ 🧡 💛 💚 💙 💜 💙 💚 💛 🧡 ❤️   ✅ Aktualny grafik znajdziesz tu: https://yogahome.pl/joga-online/  ✅Nasz sklep: https://yogahome.pl/sklep/  ✅Subskrybuj nasz kanał:  https://bit.ly/3iEEez9  kliknij 🔔  ✅ INSTAGRAM:  https://www.instagram.com/yogahome.pl/  ✅ FACEBOOK:  https://bit.ly/3hGnDcE  ........................................................................................................... ❗❗❗ Pamiętaj, żeby wszystko robić w zgodzie ze swoim ciałem ❗❗❗ ..........................................................................................................."
